Tuple,count
"('biju', ('India', u'Karnataka'), '2013-06-17')",1
"('issue', ('India', u'Karnataka'), '2013-07-01')",1
"('bengali', ('India', u'Karnataka'), '2013-04-22')",1
"('april', ('India', u'Karnataka'), '2013-04-22')",1
"('aids', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('fare', ('India', u'Karnataka'), '2013-06-17')",1
"('epidemiology', ('India', u'Maharashtra'), '2013-02-11')",1
"('district', ('India', u'Punjab'), '2013-06-10')",1
"('dharam', ('India', u'Karnataka'), '2013-06-17')",1
"('consume', ('India', u'Karnataka'), '2013-06-10')",1
"('past', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('gomez', ('India', u'Karnataka'), '2013-04-22')",1
"('infect', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('together', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('cover', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('across', ('India', u'Haryana'), '2013-05-06')",1
"('mahanagara', ('India', u'Karnataka'), '2013-06-10')",1
"('post', ('India', u'Chandigarh'), '2013-06-17')",1
"('weather', ('India', u'Karnataka'), '2013-06-24')",1
"('body', ('India', u'Orissa'), '2013-04-22')",1
"('practical', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('could', ('India', u'Karnataka'), '2013-04-22')",1
"('controversy', ('India', u'Karnataka'), '2013-06-17')",1
"('feedback', ('India', u'Uttaranchal'), '2013-06-24')",1
"('pamphlet', ('India', u'Maharashtra'), '2013-06-10')",1
"('subsidy', ('India', u'Punjab'), '2013-04-08')",1
"('asian', ('India', u'Karnataka'), '2013-07-01')",1
"('multi', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('anand', ('India', u'Karnataka'), '2013-07-01')",1
"('suspect', ('India', u'Karnataka'), '2013-06-17')",2
"('pampady', ('India', u'Kerala'), '2013-05-13')",1
"('market', ('India', u'Karnataka'), '2013-06-17')",2
"('since', ('India', u'Maharashtra'), '2013-01-21')",1
"('dengue', ('India', u'Karnataka'), '2013-05-27')",3
"('railway', ('India', u'Delhi'), '2013-05-20')",1
"('malayali', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('viral', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('hemorrhagic', ('India', u'Maharashtra'), '2013-01-21')",1
"('morning', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('foot', ('India', u'Karnataka'), '2013-04-22')",1
"('sharp', ('India', u'West Bengal'), '2013-01-21')",1
"('chlorine', ('India', u'Gujarat'), '2013-06-24')",1
"('national', ('India', u'Maharashtra'), '2013-01-21')",1
"('reactively', ('India', u'Karnataka'), '2013-06-17')",1
"('many', ('India', u'Madhya Pradesh'), '2013-06-03')",1
"('specialist', ('India', u'Uttaranchal'), '2013-06-24')",1
"('network', ('India', u'Gujarat'), '2013-06-24')",1
"('locate', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('concern', ('India', u'Punjab'), '2013-06-17')",1
"('kothamangalam', ('India', u'Kerala'), '2013-05-06')",1
"('connect', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('gmc', ('India', u'Goa'), '2013-04-01')",1
"('lead', ('India', u'Maharashtra'), '2013-07-01')",1
"('ipl', ('India', u'Haryana'), '2013-05-06')",1
"('time', ('India', u'Chhattisgarh'), '2013-07-01')",1
"('detect', ('India', u'Maharashtra'), '2013-02-11')",1
"('security', ('India', 'Kerala'), '2013-05-13')",1
"('well', ('India', u'Maharashtra'), '2013-01-21')",1
"('department', ('India', u'Kerala'), '2013-05-27')",2
"('editor', ('India', u'Kerala'), '2013-05-06')",1
"('amid', ('India', u'Karnataka'), '2013-04-22')",1
"('conducted', ('India', u'Karnataka'), '2013-04-22')",1
"('rid', ('India', u'Karnataka'), '2013-05-20')",1
"('maha', ('India', u'Karnataka'), '2013-06-10')",1
"('feature', ('India', u'Maharashtra'), '2013-07-01')",2
"('nawaz', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('thought', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('threaten', ('India', u'Delhi'), '2013-05-20')",1
"('coax', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('complete', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('official', ('India', u'Karnataka'), '2013-05-27')",1
"('many', ('India', u'Maharashtra'), '2013-01-21')",1
"('scam', ('India', u'Orissa'), '2013-04-22')",1
"('authority', ('India', u'Delhi'), '2013-05-20')",1
"('secretary', ('India', u'Uttaranchal'), '2013-06-24')",1
"('number', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('weekly', ('India', u'Karnataka'), '2013-07-01')",1
"('source', ('India', u'Orissa'), '2013-06-24')",1
"('match', ('India', u'Karnataka'), '2013-04-22')",1
"('hit', ('India', u'Karnataka'), '2013-06-10')",1
"('village', ('India', u'Madhya Pradesh'), '2013-06-03')",1
"('chief', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('demonstrate', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('rajasthan', ('India', u'Haryana'), '2013-05-06')",1
"('around', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('ravi', ('India', u'Maharashtra'), '2013-06-10')",1
"('kulaghars', ('India', u'Goa'), '2013-04-01')",1
"('obscene', ('India', u'Delhi'), '2013-06-24')",1
"('previous', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('past', ('India', u'Delhi'), '2013-06-24')",1
"('boss', ('India', u'Karnataka'), '2013-06-24')",1
"('one', ('India', u'Karnataka'), '2013-05-27')",1
"('automatically', ('India', u'Kerala'), '2013-06-10')",1
"('leaf', ('India', u'Maharashtra'), '2013-06-17')",1
"('kumar', ('India', u'Punjab'), '2013-06-10')",1
"('pvt', ('India', u'Uttaranchal'), '2013-06-24')",1
"('group', ('India', u'Maharashtra'), '2013-01-21')",1
"('people', ('India', u'Karnataka'), '2013-04-22')",1
"('construction', ('India', u'Goa'), '2013-04-01')",1
"('contracting', ('India', u'Goa'), '2013-01-21')",1
"('next', ('India', 'Kerala'), '2013-05-13')",1
"('area', ('India', u'Kerala'), '2013-06-03')",2
"('live', ('India', u'Punjab'), '2013-06-10')",1
"('sunday', ('India', u'Delhi'), '2013-05-20')",1
"('magic', ('India', u'Karnataka'), '2013-06-10')",1
"('ltd', ('India', u'Maharashtra'), '2013-06-10')",1
"('nature', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('case', ('India', u'Kerala'), '2013-06-10')",2
"('run', ('India', 'Kerala'), '2013-05-13')",1
"('become', ('India', u'Delhi'), '2013-07-01')",1
"('bijnor', ('India', u'Uttaranchal'), '2013-06-24')",1
"('network', ('India', u'Goa'), '2013-06-24')",1
"('medical', ('India', u'Orissa'), '2013-06-24')",1
"('jun', ('India', u'Karnataka'), '2013-06-03')",1
"('hike', ('India', u'Punjab'), '2013-04-08')",1
"('kid', ('India', u'Gujarat'), '2013-06-10')",1
"('rend', ('India', u'Karnataka'), '2013-05-20')",1
"('copyright', ('India', u'Kerala'), '2013-05-06')",1
"('complaint', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('health', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('found', ('India', u'Maharashtra'), '2013-02-11')",1
"('hospital', ('India', u'Karnataka'), '2013-06-24')",1
"('hospital', ('India', u'Maharashtra'), '2013-02-11')",1
"('develop', ('India', u'Kerala'), '2013-06-17')",1
"('invariably', ('India', u'Maharashtra'), '2013-06-17')",1
"('moment', ('India', u'Karnataka'), '2013-06-24')",1
"('ringtones', ('India', u'Chhattisgarh'), '2013-07-01')",1
"('hatred', ('India', u'Maharashtra'), '2013-07-01')",2
"('effectively', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('could', ('India', u'Karnataka'), '2013-05-20')",2
"('hail', ('India', u'Karnataka'), '2013-06-17')",1
"('cover', ('India', u'Karnataka'), '2013-06-03')",1
"('saudi', ('India', u'Karnataka'), '2013-06-17')",1
"('whole', ('India', u'Maharashtra'), '2013-02-11')",1
"('source', ('India', u'Karnataka'), '2013-06-03')",1
"('gambhir', ('India', u'Karnataka'), '2013-04-22')",1
"('like', ('India', u'Maharashtra'), '2013-06-10')",1
"('chandigarh', ('India', u'Chandigarh'), '2013-06-17')",1
"('explaining', ('India', u'Karnataka'), '2013-05-20')",1
"('physician', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('register', ('India', u'Orissa'), '2013-06-24')",1
"('hyderabad', ('India', u'Maharashtra'), '2013-07-01')",1
"('crest', ('India', u'Maharashtra'), '2013-07-01')",2
"('chair', ('India', u'West Bengal'), '2013-05-06')",1
"('program', ('India', u'Maharashtra'), '2013-02-11')",1
"('day', ('India', u'Maharashtra'), '2013-01-21')",1
"('undertake', ('India', u'Karnataka'), '2013-06-17')",1
"('officer', ('India', u'Kerala'), '2013-06-10')",1
"('among', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('recover', ('India', u'Karnataka'), '2013-06-17')",3
"('office', ('India', u'Karnataka'), '2013-07-01')",1
"('vini', ('India', u'Punjab'), '2013-01-21')",1
"('threaten', ('India', u'Maharashtra'), '2013-07-01')",1
"('contain', ('India', u'Maharashtra'), '2013-06-10')",1
"('coup', ('India', u'Karnataka'), '2013-07-01')",1
"('increase', ('India', u'Chandigarh'), '2013-06-17')",1
"('cook', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('three', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('member', ('India', u'Karnataka'), '2013-06-10')",1
"('secretary', ('India', u'Karnataka'), '2013-06-24')",1
"('department', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('officer', ('India', u'Karnataka'), '2013-07-01')",1
"('rise', ('India', u'Goa'), '2013-04-01')",1
"('cooler', ('India', u'Punjab'), '2013-07-01')",1
"('pandharpur', ('India', u'Karnataka'), '2013-06-17')",1
"('equipment', ('India', u'Haryana'), '2013-05-06')",1
"('highly', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('bhaag', ('India', u'Karnataka'), '2013-06-17')",1
"('village', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('primary', ('India', u'Goa'), '2013-01-21')",1
"('web', ('India', u'Maharashtra'), '2013-04-15')",1
"('bolivian', ('India', u'Karnataka'), '2013-07-01')",1
"('approximately', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('delay', ('India', u'Uttaranchal'), '2013-06-24')",1
"('declining', ('India', u'Orissa'), '2013-06-24')",1
"('blood', ('India', u'Karnataka'), '2013-06-10')",2
"('cet', ('India', u'Karnataka'), '2013-05-27')",1
"('email', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('stop', ('India', u'Delhi'), '2013-05-20')",1
"('hashtag', ('India', u'Karnataka'), '2013-06-10')",1
"('fest', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('collect', ('India', u'Karnataka'), '2013-07-01')",1
"('mortality', ('India', u'Orissa'), '2013-04-22')",1
"('seek', ('India', u'Karnataka'), '2013-06-10')",1
"('mix', ('India', u'Uttar Pradesh'), '2013-07-01')",1
"('ghaziabad', ('India', u'Karnataka'), '2013-07-01')",1
"('contact', ('India', u'Maharashtra'), '2013-02-11')",1
"('life', ('India', u'Maharashtra'), '2013-02-11')",2
"('valid', ('India', u'Karnataka'), '2013-06-17')",1
"('publish', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('use', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('rainwater', ('India', u'Maharashtra'), '2013-07-01')",1
"('maiden', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('hyperlinks', ('India', u'Kerala'), '2013-06-03')",2
"('shock', ('India', u'Karnataka'), '2013-06-17')",1
"('desimartini', ('India', u'Punjab'), '2013-06-10')",1
"('new', ('India', u'Goa'), '2013-01-21')",1
"('however', ('India', u'Kerala'), '2013-06-03')",1
"('ebola', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('round', ('India', u'Karnataka'), '2013-04-22')",1
"('stock', ('India', u'Karnataka'), '2013-06-24')",1
"('death', ('India', u'Kerala'), '2013-06-17')",2
"('sentinel', ('India', u'Punjab'), '2013-01-21')",1
"('slowly', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('post', ('India', u'Karnataka'), '2013-04-22')",1
"('sewer', ('India', u'Uttar Pradesh'), '2013-07-01')",1
"('many', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('pluto', ('India', u'Karnataka'), '2013-07-01')",1
"('complaint', ('India', u'Goa'), '2013-06-24')",1
"('obscene', ('India', u'Karnataka'), '2013-06-17')",1
"('prevent', ('India', u'Chandigarh'), '2013-06-03')",1
"('alliance', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('hour', ('India', u'Maharashtra'), '2013-02-11')",1
"('saina', ('India', u'Karnataka'), '2013-06-17')",1
"('sachin', ('India', u'Orissa'), '2013-04-22')",1
"('sanitary', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('recently', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('make', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('indulge', ('India', u'Maharashtra'), '2013-02-11')",1
"('fratricide', ('India', u'Karnataka'), '2013-06-17')",1
"('health', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('criticism', ('India', u'Karnataka'), '2013-06-03')",1
"('ddt', ('India', u'Chhattisgarh'), '2013-07-01')",1
"('airplane', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('maoist', ('India', u'Karnataka'), '2013-07-01')",1
"('laboratory', ('India', u'Maharashtra'), '2013-02-11')",1
"('outing', ('India', u'Karnataka'), '2013-04-22')",1
"('sensitizing', ('India', u'Punjab'), '2013-06-17')",1
"('times', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('monitor', ('India', u'Karnataka'), '2013-06-03')",1
"('driver', ('India', u'Karnataka'), '2013-06-24')",1
"('crest', ('India', u'Maharashtra'), '2013-01-21')",1
"('encourage', ('India', u'Orissa'), '2013-06-24')",1
"('contest', ('India', u'Karnataka'), '2013-07-01')",1
"('economic', ('India', u'Karnataka'), '2013-06-17')",1
"('police', ('India', u'Kerala'), '2013-05-13')",1
"('follow', ('India', u'Delhi'), '2013-06-24')",1
"('reason', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('policy', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('fluctuation', ('India', u'Maharashtra'), '2013-05-20')",1
"('district', ('India', u'Bihar'), '2013-05-20')",1
"('send', ('India', u'Karnataka'), '2013-07-01')",1
"('disease', ('India', u'Kerala'), '2013-06-03')",3
"('maheswaran', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('official', ('India', u'West Bengal'), '2013-01-21')",1
"('continue', ('India', u'Karnataka'), '2013-06-10')",1
"('sagar', ('India', u'Karnataka'), '2013-06-03')",1
"('clean', ('India', u'Punjab'), '2013-07-01')",1
"('record', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('talk', ('India', u'Karnataka'), '2013-06-10')",2
"('route', ('India', u'Uttaranchal'), '2013-06-24')",1
"('mail', ('India', u'Kerala'), '2013-05-06')",1
"('score', ('India', u'Maharashtra'), '2013-02-11')",1
"('positive', ('India', u'Goa'), '2013-04-01')",1
"('gandhi', ('India', u'Karnataka'), '2013-06-10')",1
"('perfect', ('India', u'Goa'), '2013-01-21')",1
"('varsity', ('India', u'Karnataka'), '2013-06-17')",1
"('seth', ('India', u'Uttaranchal'), '2013-06-24')",1
"('tank', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('order', ('India', u'Karnataka'), '2013-04-22')",1
"('sharekhaan', ('India', u'West Bengal'), '2013-01-21')",1
"('mandela', ('India', u'Karnataka'), '2013-06-24')",1
"('team', ('India', u'Gujarat'), '2013-06-24')",1
"('mukundwadi', ('India', u'Maharashtra'), '2013-07-01')",1
"('immediate', ('India', u'Madhya Pradesh'), '2013-06-03')",1
"('pose', ('India', u'Karnataka'), '2013-06-10')",1
"('right', ('India', u'Kerala'), '2013-05-06')",1
"('police', ('India', u'West Bengal'), '2013-06-03')",1
"('worker', ('India', u'Karnataka'), '2013-05-20')",1
"('applicant', ('India', u'Karnataka'), '2013-06-24')",1
"('daily', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('director', ('India', u'Karnataka'), '2013-06-17')",2
"('associate', ('India', u'Haryana'), '2013-05-06')",1
"('stay', ('India', u'Karnataka'), '2013-05-27')",1
"('gangrape', ('India', u'Karnataka'), '2013-06-24')",1
"('issue', ('India', u'Kerala'), '2013-05-06')",1
"('award', ('India', u'Maharashtra'), '2013-06-10')",1
"('panel', ('India', u'Karnataka'), '2013-06-24')",1
"('day', ('India', u'Uttaranchal'), '2013-06-24')",2
"('community', ('India', u'Uttar Pradesh'), '2013-07-01')",1
"('cause', ('India', u'Punjab'), '2013-06-10')",1
"('send', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('unacceptable', ('India', u'Maharashtra'), '2013-06-17')",1
"('breaking', ('India', u'Uttaranchal'), '2013-06-24')",1
"('eligible', ('India', u'Uttaranchal'), '2013-06-24')",1
"('reserve', ('India', u'Haryana'), '2013-05-06')",1
"('hospital', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('launch', ('India', u'Uttaranchal'), '2013-06-24')",1
"('make', ('India', u'Uttaranchal'), '2013-06-24')",1
"('remain', ('India', u'Chhattisgarh'), '2013-07-01')",1
"('irregularity', ('India', u'Karnataka'), '2013-06-17')",1
"('hour', ('India', u'Kerala'), '2013-05-27')",1
"('appear', ('India', u'Maharashtra'), '2013-01-21')",1
"('malaria', ('India', u'Punjab'), '2013-01-21')",1
"('day', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('semifinal', ('India', u'Karnataka'), '2013-06-17')",1
"('canal', ('India', u'Gujarat'), '2013-06-24')",1
"('bihar', ('India', u'Punjab'), '2013-06-10')",1
"('beginning', ('India', u'Maharashtra'), '2013-06-17')",1
"('falciparum', ('India', u'Rajasthan'), '2013-04-22')",1
"('open', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('prevent', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('volatile', ('India', u'Karnataka'), '2013-06-17')",1
"('say', ('India', u'Maharashtra'), '2013-07-01')",3
"('breeding', ('India', u'Karnataka'), '2013-04-22')",1
"('letter', ('India', u'Maharashtra'), '2013-02-11')",2
"('renew', ('India', u'Goa'), '2013-01-21')",1
"('hindustan', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('department', ('India', u'Karnataka'), '2013-06-03')",2
"('adequate', ('India', u'Orissa'), '2013-04-22')",1
"('network', ('India', u'Kerala'), '2013-05-13')",1
"('fight', ('India', u'Kerala'), '2013-06-17')",1
"('offering', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('tumor', ('India', u'Karnataka'), '2013-07-01')",1
"('gap', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('commence', ('India', u'Punjab'), '2013-06-10')",1
"('expert', ('India', u'Maharashtra'), '2013-02-11')",1
"('actuality', ('India', u'Karnataka'), '2013-05-27')",1
"('estimate', ('India', u'Orissa'), '2013-06-24')",1
"('unit', ('India', u'Kerala'), '2013-05-27')",1
"('sick', ('India', u'Karnataka'), '2013-06-24')",1
"('health', ('India', u'Kerala'), '2013-05-27')",2
"('official', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('face', ('India', u'Karnataka'), '2013-06-10')",1
"('toomey', ('India', u'Karnataka'), '2013-06-10')",1
"('open', ('India', u'Chhattisgarh'), '2013-07-01')",1
"('vector', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('shruthi', ('India', u'Karnataka'), '2013-06-17')",1
"('ilango', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('health', ('India', u'Orissa'), '2013-06-24')",1
"('saudi', ('India', u'Karnataka'), '2013-04-22')",1
"('help', ('India', u'Orissa'), '2013-06-24')",1
"('review', ('India', u'Karnataka'), '2013-06-17')",1
"('pope', ('India', u'Karnataka'), '2013-06-10')",1
"('zutshi', ('India', u'Punjab'), '2013-01-21')",1
"('shalini', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('meet', ('India', u'West Bengal'), '2013-05-06')",1
"('pip', ('India', u'Karnataka'), '2013-06-17')",1
"('western', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('ttmcs', ('India', u'Karnataka'), '2013-06-17')",1
"('reminder', ('India', u'Maharashtra'), '2013-02-11')",1
"('extensive', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('unattended', ('India', u'Maharashtra'), '2013-06-17')",1
"('education', ('India', u'Orissa'), '2013-06-24')",1
"('campaign', ('India', u'Karnataka'), '2013-05-27')",1
"('probe', ('India', u'Karnataka'), '2013-06-17')",2
"('insect', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('ground', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('nearby', ('India', u'Gujarat'), '2013-06-10')",1
"('claim', ('India', u'Karnataka'), '2013-06-03')",1
"('tackle', ('India', u'Maharashtra'), '2013-06-17')",1
"('jolly', ('India', u'Uttaranchal'), '2013-06-24')",1
"('police', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('following', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('shall', ('India', u'Maharashtra'), '2013-06-10')",1
"('affiliate', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('away', ('India', u'Karnataka'), '2013-06-10')",1
"('wise', ('India', u'West Bengal'), '2013-01-21')",1
"('unit', ('India', u'Kerala'), '2013-06-10')",1
"('officer', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('secretariat', ('India', u'Punjab'), '2013-01-21')",1
"('headache', ('India', u'Punjab'), '2013-06-17')",1
"('lalpur', ('India', u'Madhya Pradesh'), '2013-06-03')",1
"('india', ('India', u'Chhattisgarh'), '2013-07-01')",1
"('zone', ('India', u'Haryana'), '2013-05-06')",1
"('mining', ('India', u'Goa'), '2013-01-21')",1
"('grade', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('prevention', ('India', u'Maharashtra'), '2013-07-01')",1
"('glorify', ('India', u'Maharashtra'), '2013-02-11')",1
"('reports', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('fishing', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('matter', ('India', u'Punjab'), '2013-07-01')",1
"('devotee', ('India', u'Karnataka'), '2013-07-01')",1
"('smartphones', ('India', u'Karnataka'), '2013-04-22')",1
"('ward', ('India', u'Kerala'), '2013-05-13')",1
"('destruction', ('India', u'Uttaranchal'), '2013-06-24')",1
"('thursday', ('India', 'Kerala'), '2013-05-13')",1
"('crest', ('India', u'West Bengal'), '2013-05-06')",1
"('long', ('India', u'Maharashtra'), '2013-04-15')",1
"('editor', ('India', u'Maharashtra'), '2013-02-11')",1
"('district', ('India', u'Maharashtra'), '2013-02-11')",1
"('dvr', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('maximum', ('India', u'Karnataka'), '2013-06-17')",1
"('strain', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('natural', ('India', u'Karnataka'), '2013-07-01')",1
"('treatment', ('India', u'Kerala'), '2013-05-13')",2
"('capital', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('people', ('India', u'Maharashtra'), '2013-06-10')",1
"('option', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('thiruvanmiyur', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('unfortunately', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('insect', ('India', u'Goa'), '2013-06-24')",1
"('search', ('India', u'Maharashtra'), '2013-02-11')",1
"('behind', ('India', u'Madhya Pradesh'), '2013-07-01')",1
"('thursday', ('India', u'Punjab'), '2013-04-08')",1
"('yet', ('India', u'Punjab'), '2013-07-01')",1
"('ward', ('India', u'Karnataka'), '2013-05-27')",2
"('fluid', ('India', u'Kerala'), '2013-06-03')",1
"('entire', ('India', u'Punjab'), '2013-07-01')",1
"('include', ('India', u'West Bengal'), '2013-01-21')",1
"('various', ('India', u'Gujarat'), '2013-06-24')",1
"('integrated', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('zoom', ('India', u'Chhattisgarh'), '2013-07-01')",1
"('allowing', ('India', u'Maharashtra'), '2013-07-01')",1
"('call', ('India', u'Maharashtra'), '2013-06-17')",1
"('watch', ('India', u'West Bengal'), '2013-05-06')",1
"('terrorism', ('India', u'Kerala'), '2013-06-03')",1
"('modify', ('India', u'Orissa'), '2013-04-22')",1
"('malegowda', ('India', u'Karnataka'), '2013-06-03')",1
"('bribery', ('India', u'Kerala'), '2013-05-06')",1
"('genuine', ('India', u'Kerala'), '2013-06-17')",2
"('increasing', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('double', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('administration', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('khan', ('India', u'Karnataka'), '2013-06-17')",1
"('half', ('India', u'Kerala'), '2013-06-10')",1
"('release', ('India', u'West Bengal'), '2013-06-24')",1
"('around', ('India', u'Uttaranchal'), '2013-06-24')",2
"('salt', ('India', u'Chandigarh'), '2013-06-03')",1
"('mining', ('India', u'Maharashtra'), '2013-02-11')",1
"('person', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('rat', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('fail', ('India', u'Goa'), '2013-06-24')",1
"('growth', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('suspicious', ('India', u'Kerala'), '2013-05-06')",1
"('system', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('ashram', ('India', u'Karnataka'), '2013-06-17')",1
"('figure', ('India', u'Karnataka'), '2013-06-03')",1
"('gir', ('India', u'Karnataka'), '2013-04-22')",1
"('plot', ('India', u'Karnataka'), '2013-06-10')",1
"('modi', ('India', u'Kerala'), '2013-06-10')",1
"('rape', ('India', u'Karnataka'), '2013-07-01')",1
"('desperate', ('India', u'Karnataka'), '2013-06-17')",1
"('look', ('India', u'Punjab'), '2013-01-21')",1
"('former', ('India', u'Karnataka'), '2013-06-24')",1
"('pope', ('India', u'Karnataka'), '2013-07-01')",1
"('double', ('India', u'Karnataka'), '2013-07-01')",1
"('scheme', ('India', u'Uttaranchal'), '2013-06-24')",1
"('check', ('India', u'West Bengal'), '2013-05-06')",1
"('encouraging', ('India', u'Kerala'), '2013-06-03')",1
"('activity', ('India', u'Uttaranchal'), '2013-06-24')",1
"('student', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('family', ('India', u'Orissa'), '2013-04-22')",1
"('writer', ('India', u'Kerala'), '2013-05-06')",1
"('walk', ('India', u'Karnataka'), '2013-06-17')",2
"('dry', ('India', u'Uttaranchal'), '2013-06-24')",1
"('obscene', ('India', u'Orissa'), '2013-06-24')",1
"('drama', ('India', u'Maharashtra'), '2013-02-11')",1
"('fumigate', ('India', u'Maharashtra'), '2013-04-15')",1
"('udvi', ('India', u'Uttaranchal'), '2013-06-24')",1
"('bottle', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('one', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('patient', ('India', u'Karnataka'), '2013-06-10')",4
"('choice', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('evacuate', ('India', u'Karnataka'), '2013-06-17')",2
"('vomiting', ('India', u'Maharashtra'), '2013-01-21')",1
"('mob', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('daba', ('India', u'Punjab'), '2013-07-01')",1
"('bacterium', ('India', u'Chandigarh'), '2013-06-03')",1
"('allege', ('India', u'Uttar Pradesh'), '2013-07-01')",1
"('tested', ('India', u'Karnataka'), '2013-05-27')",1
"('group', ('India', u'Uttaranchal'), '2013-06-24')",1
"('technology', ('India', u'Karnataka'), '2013-06-10')",1
