Tuple,count
"('iberian', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('message', ('India', u'Maharashtra'), '2013-04-15')",1
"('concerned', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('span', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('tendulkar', ('India', u'Karnataka'), '2013-04-22')",1
"('cet', ('India', u'Karnataka'), '2013-05-27')",1
"('clean', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('discussion', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('asar', ('India', u'Karnataka'), '2013-06-03')",1
"('ask', ('India', u'West Bengal'), '2013-05-06')",1
"('well', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('recent', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('chikungunya', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('burden', ('India', u'Orissa'), '2013-04-22')",1
"('rule', ('India', u'Orissa'), '2013-04-22')",1
"('conduct', ('India', u'Kerala'), '2013-06-03')",2
"('mahanagara', ('India', u'Karnataka'), '2013-06-03')",1
"('royapuram', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('coleman', ('India', u'Karnataka'), '2013-06-10')",1
"('clinic', ('India', u'Karnataka'), '2013-06-03')",1
"('vulnerable', ('India', u'Maharashtra'), '2013-04-15')",1
"('factory', ('India', u'West Bengal'), '2013-01-21')",1
"('nurse', ('India', u'Karnataka'), '2013-05-27')",2
"('action', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('deny', ('India', u'Punjab'), '2013-04-08')",1
"('ban', ('India', u'Punjab'), '2013-01-21')",1
"('worker', ('India', u'Kerala'), '2013-05-06')",1
"('system', ('India', u'Delhi'), '2013-05-20')",1
"('food', ('India', u'Gujarat'), '2013-06-10')",1
"('hospital', ('India', u'Punjab'), '2013-04-08')",1
"('xxxxxx', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('sporadic', ('India', u'Maharashtra'), '2013-04-15')",1
"('city', ('India', u'Haryana'), '2013-05-06')",1
"('affair', ('India', u'Karnataka'), '2013-06-03')",1
"('arrest', ('India', u'Maharashtra'), '2013-02-11')",1
"('necklace', ('India', u'Karnataka'), '2013-06-10')",1
"('along', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('significant', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('crest', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('say', ('India', u'West Bengal'), '2013-01-21')",1
"('pratiksha', ('India', u'Maharashtra'), '2013-04-15')",1
"('provide', ('India', u'Maharashtra'), '2013-05-20')",1
"('high', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('late', ('India', u'Karnataka'), '2013-04-22')",1
"('kannada', ('India', u'Karnataka'), '2013-05-27')",2
"('stop', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('gandhi', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('survey', ('India', u'Punjab'), '2013-01-21')",1
"('precautionary', ('India', u'Maharashtra'), '2013-04-15')",1
"('person', ('India', u'Tamil Nadu'), '2013-04-01')",1
"('donation', ('India', u'Karnataka'), '2013-06-10')",1
"('report', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('city', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('one', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('already', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('rural', ('India', u'Karnataka'), '2013-06-10')",1
"('meghannavar', ('India', u'Karnataka'), '2013-05-27')",1
"('completely', ('India', u'Kerala'), '2013-06-03')",1
"('long', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('article', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('google', ('India', u'Goa'), '2013-04-01')",1
"('raza', ('India', u'Uttar Pradesh'), '2013-05-06')",1
"('say', ('India', u'Karnataka'), '2013-06-03')",3
"('emerging', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('chairman', ('India', u'Goa'), '2013-01-21')",1
"('fascist', ('India', u'Karnataka'), '2013-06-10')",1
"('gang', ('India', u'Punjab'), '2013-04-08')",1
"('likely', ('India', u'Kerala'), '2013-05-06')",1
"('behind', ('India', u'Goa'), '2013-01-21')",1
"('verma', ('India', u'Punjab'), '2013-06-10')",1
"('level', ('India', u'Chandigarh'), '2013-06-03')",1
"('flyover', ('India', u'Karnataka'), '2013-06-10')",1
"('transport', ('India', u'Punjab'), '2013-06-10')",1
"('haryana', ('India', u'Haryana'), '2013-05-06')",1
"('primary', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('petition', ('India', u'Punjab'), '2013-01-21')",1
"('massive', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('team', ('India', 'Kerala'), '2013-05-13')",1
"('satode', ('India', u'Goa'), '2013-04-01')",1
"('south', ('India', u'Kerala'), '2013-06-03')",1
"('nit', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('suspect', ('India', u'Kerala'), '2013-06-10')",1
"('decry', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('state', ('India', u'Madhya Pradesh'), '2013-02-25')",2
"('still', ('India', u'Karnataka'), '2013-06-03')",1
"('begin', ('India', u'Kerala'), '2013-06-10')",1
"('marriage', ('India', u'Punjab'), '2013-04-08')",1
"('officer', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('group', ('India', u'Karnataka'), '2013-05-20')",1
"('incursion', ('India', u'Karnataka'), '2013-04-22')",1
"('albopictus', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('spire', ('India', u'Maharashtra'), '2013-02-11')",1
"('could', ('India', u'Kerala'), '2013-06-10')",1
"('mlas', ('India', u'Kerala'), '2013-06-10')",1
"('management', ('India', u'Madhya Pradesh'), '2013-02-25')",2
"('enough', ('India', u'West Bengal'), '2013-01-21')",1
"('vomit', ('India', u'Uttar Pradesh'), '2013-05-20')",2
"('directorate', ('India', u'Kerala'), '2013-06-03')",1
"('lavish', ('India', u'Karnataka'), '2013-04-22')",1
"('center', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('email', ('India', u'Kerala'), '2013-06-03')",2
"('declare', ('India', u'Uttar Pradesh'), '2013-05-06')",1
"('jail', ('India', u'Kerala'), '2013-05-06')",1
"('including', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('secular', ('India', u'Punjab'), '2013-01-21')",1
"('oceania', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('nvbdcp', ('India', u'Karnataka'), '2013-06-10')",1
"('larval', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('claim', ('India', u'Karnataka'), '2013-06-10')",3
"('hindu', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('great', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('comments', ('India', u'Orissa'), '2013-04-22')",1
"('cheap', ('India', u'Karnataka'), '2013-06-10')",1
"('naxalism', ('India', u'Punjab'), '2013-01-21')",1
"('upgrade', ('India', u'Maharashtra'), '2013-02-11')",1
"('harmony', ('India', u'Maharashtra'), '2013-02-11')",1
"('settle', ('India', u'Punjab'), '2013-04-08')",1
"('area', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('parasite', ('India', u'Rajasthan'), '2013-04-22')",1
"('military', ('India', u'Kerala'), '2013-05-06')",1
"('assess', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('vattepally', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('stream', ('India', u'Karnataka'), '2013-05-20')",1
"('bangalore', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('note', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('affiliate', ('India', u'Kerala'), '2013-05-06')",1
"('borne', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('injure', ('India', u'Kerala'), '2013-05-06')",1
"('rape', ('India', u'Punjab'), '2013-04-08')",1
"('boy', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('fog', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('annual', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('dhoni', ('India', u'Karnataka'), '2013-04-22')",1
"('work', ('India', u'Maharashtra'), '2013-05-20')",1
"('antigen', ('India', u'Karnataka'), '2013-05-27')",1
"('include', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('respectively', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('top', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('rush', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('singh', ('India', u'Kerala'), '2013-05-06')",1
"('parent', ('India', u'Karnataka'), '2013-06-03')",1
"('day', ('India', u'Karnataka'), '2013-05-27')",1
"('look', ('India', 'Kerala'), '2013-05-13')",1
"('xxxxxx', ('India', u'Karnataka'), '2013-04-22')",1
"('doctor', ('India', u'Delhi'), '2013-05-20')",1
"('dope', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('spraying', ('India', u'Maharashtra'), '2013-02-11')",1
"('spray', ('India', u'Maharashtra'), '2013-05-20')",1
"('person', ('India', u'Maharashtra'), '2013-06-10')",1
"('slip', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('city', ('India', u'Maharashtra'), '2013-06-10')",1
"('mallegowda', ('India', u'Karnataka'), '2013-06-10')",1
"('expect', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('play', ('India', u'Karnataka'), '2013-04-22')",1
"('report', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('nothing', ('India', u'Kerala'), '2013-06-10')",1
"('today', ('India', u'Punjab'), '2013-01-21')",1
"('keep', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('etf', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('viral', ('India', u'Karnataka'), '2013-06-10')",1
"('white', ('India', u'Karnataka'), '2013-04-22')",1
"('pull', ('India', u'Delhi'), '2013-05-20')",1
"('unhygienic', ('India', u'Kerala'), '2013-06-03')",1
"('circle', ('India', u'Kerala'), '2013-05-27')",1
"('look', ('India', u'Haryana'), '2013-05-06')",1
"('medical', ('India', u'Goa'), '2013-05-27')",1
"('controversy', ('India', u'Karnataka'), '2013-06-03')",1
"('resignation', ('India', u'Karnataka'), '2013-04-22')",1
"('event', ('India', u'Gujarat'), '2013-06-10')",1
"('much', ('India', u'Karnataka'), '2013-05-27')",1
"('immigrant', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('count', ('India', u'Kerala'), '2013-06-03')",2
"('seem', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('involve', ('India', u'Maharashtra'), '2013-05-20')",1
"('accuse', ('India', u'Maharashtra'), '2013-02-11')",2
"('actor', ('India', u'Punjab'), '2013-01-21')",1
"('spread', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('perform', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('site', ('India', u'Maharashtra'), '2013-06-10')",1
"('preparedness', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('june', ('India', u'Kerala'), '2013-06-10')",2
"('expert', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('reserve', ('India', u'West Bengal'), '2013-05-06')",1
"('malaria', ('India', u'Punjab'), '2013-06-10')",1
"('charge', ('India', u'Karnataka'), '2013-04-22')",1
"('clarification', ('India', u'Karnataka'), '2013-06-10')",1
"('level', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('issue', ('India', u'Punjab'), '2013-01-21')",1
"('physician', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('low', ('India', u'Kerala'), '2013-06-10')",1
"('court', ('India', u'Maharashtra'), '2013-06-10')",1
"('bag', ('India', u'Maharashtra'), '2013-06-10')",1
"('reality', ('India', u'Kerala'), '2013-05-06')",1
"('total', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('however', ('India', u'Maharashtra'), '2013-02-11')",2
"('spot', ('India', u'Delhi'), '2013-05-20')",1
"('meeting', ('India', u'Kerala'), '2013-06-10')",1
"('problem', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('condition', ('India', u'Uttar Pradesh'), '2013-05-20')",2
"('ojee', ('India', u'Kerala'), '2013-06-10')",1
"('infection', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('kxip', ('India', u'Karnataka'), '2013-04-22')",1
"('yesterday', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('well', ('India', u'Punjab'), '2013-01-21')",1
"('gender', ('India', u'Karnataka'), '2013-06-10')",1
"('science', ('India', u'Karnataka'), '2013-04-22')",1
"('discovery', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('airtel', ('India', u'Punjab'), '2013-04-08')",1
"('indian', ('India', u'Orissa'), '2013-04-22')",1
"('admit', ('India', u'Maharashtra'), '2013-01-21')",1
"('rahim', ('India', u'Gujarat'), '2013-06-10')",1
"('flyway', ('India', u'Goa'), '2013-01-21')",1
"('scientific', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('shell', ('India', u'Goa'), '2013-04-01')",1
"('start', ('India', u'Karnataka'), '2013-05-20')",1
"('viral', ('India', u'Kerala'), '2013-05-27')",1
"('correct', ('India', u'Maharashtra'), '2013-02-11')",1
"('would', ('India', u'Kerala'), '2013-06-10')",1
"('obscene', ('India', u'Haryana'), '2013-05-06')",1
"('far', ('India', u'West Bengal'), '2013-01-21')",1
"('reduce', ('India', u'Kerala'), '2013-06-03')",1
"('pts', ('India', u'Karnataka'), '2013-06-10')",1
"('deputy', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('marijuana', ('India', u'Maharashtra'), '2013-02-11')",1
"('survey', ('India', u'Karnataka'), '2013-06-03')",1
"('person', ('India', u'Gujarat'), '2013-06-10')",1
"('kuchh', ('India', u'Punjab'), '2013-01-21')",1
"('study', ('India', u'Kerala'), '2013-05-06')",1
"('tract', ('India', u'Karnataka'), '2013-06-10')",1
"('telugu', ('India', u'Orissa'), '2013-04-22')",1
"('obscene', ('India', u'Maharashtra'), '2013-06-10')",1
"('get', ('India', u'Punjab'), '2013-01-21')",1
"('daijiworld', ('India', u'Goa'), '2013-05-27')",1
"('force', ('India', u'Gujarat'), '2013-06-10')",1
"('ranbaxy', ('India', u'Karnataka'), '2013-06-10')",1
"('sense', ('India', u'Maharashtra'), '2013-02-11')",1
"('even', ('India', u'Karnataka'), '2013-05-27')",1
"('predominantly', ('India', u'Maharashtra'), '2013-02-11')",1
"('welfare', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('child', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('may', ('India', u'Delhi'), '2013-05-20')",1
"('bottom', ('India', u'Goa'), '2013-01-21')",1
"('monsoon', ('India', u'Karnataka'), '2013-05-27')",1
"('alappuzha', ('India', u'Kerala'), '2013-06-03')",2
"('rahul', ('India', u'Gujarat'), '2013-06-10')",1
"('dip', ('India', u'Karnataka'), '2013-04-22')",1
"('secretary', ('India', u'Punjab'), '2013-01-21')",1
"('baorda', ('India', u'Maharashtra'), '2013-02-11')",1
"('especially', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('service', ('India', u'Karnataka'), '2013-06-03')",1
"('harsimrat', ('India', u'Punjab'), '2013-04-08')",1
"('vadra', ('India', u'Kerala'), '2013-05-06')",1
"('tax', ('India', u'Karnataka'), '2013-06-10')",1
"('back', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('collapse', ('India', u'Delhi'), '2013-05-20')",1
"('reactively', ('India', 'Kerala'), '2013-05-13')",1
"('implementation', ('India', u'Karnataka'), '2013-04-22')",1
"('another', ('India', u'Orissa'), '2013-04-22')",1
"('time', ('India', u'West Bengal'), '2013-01-21')",1
"('april', ('India', u'West Bengal'), '2013-05-06')",1
"('legalize', ('India', u'Maharashtra'), '2013-02-11')",1
"('finalize', ('India', u'Punjab'), '2013-01-21')",1
"('monitoring', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('trinamool', ('India', u'West Bengal'), '2013-05-06')",1
"('limit', ('India', u'Delhi'), '2013-05-20')",1
"('kolkata', ('India', u'Delhi'), '2013-05-20')",1
"('vaghela', ('India', u'Gujarat'), '2013-06-10')",1
"('prone', ('India', u'Kerala'), '2013-06-10')",1
"('day', ('India', u'Karnataka'), '2013-06-03')",2
"('government', ('India', u'Karnataka'), '2013-05-27')",3
"('times', ('India', u'Delhi'), '2013-05-20')",1
"('head', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('worker', ('India', u'Karnataka'), '2013-06-10')",2
"('malaria', ('India', u'Karnataka'), '2013-05-27')",2
"('ger', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('leader', ('India', u'Punjab'), '2013-01-21')",1
"('family', ('India', u'Uttar Pradesh'), '2013-05-06')",1
"('respectively', ('India', u'Kerala'), '2013-06-03')",1
"('food', ('India', u'Karnataka'), '2013-06-03')",1
"('writer', ('India', u'Karnataka'), '2013-06-10')",2
"('risk', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('hospital', ('India', u'Tamil Nadu'), '2013-04-22')",2
"('fan', ('India', u'Kerala'), '2013-05-06')",1
"('anopheles', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('world', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('letter', ('India', u'Kerala'), '2013-06-10')",1
"('sahu', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('disposal', ('India', u'Kerala'), '2013-06-03')",1
"('best', ('India', u'Maharashtra'), '2013-02-11')",1
"('entry', ('India', u'Maharashtra'), '2013-04-15')",1
"('set', ('India', u'Kerala'), '2013-05-06')",1
"('confirm', ('India', u'Madhya Pradesh'), '2013-06-03')",1
"('public', ('India', u'Haryana'), '2013-05-06')",1
"('uncover', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('smile', ('India', u'Karnataka'), '2013-04-22')",1
"('pediatrician', ('India', u'Chandigarh'), '2013-06-03')",1
"('life', ('India', u'Karnataka'), '2013-06-10')",1
"('bear', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('prabha', ('India', u'Chandigarh'), '2013-06-03')",1
"('cell', ('India', u'Karnataka'), '2013-05-27')",1
"('without', ('India', u'Kerala'), '2013-06-03')",1
"('become', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('rate', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('yrs', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('plan', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('personal', ('India', u'Kerala'), '2013-06-10')",1
"('participation', ('India', u'Maharashtra'), '2013-04-15')",1
"('doctor', ('India', u'Karnataka'), '2013-05-27')",4
"('shop', ('India', u'Punjab'), '2013-06-10')",1
"('impact', ('India', u'Maharashtra'), '2013-02-11')",1
"('fatehgarh', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('conduct', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('since', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('exactly', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('vomit', ('India', u'Bihar'), '2013-05-20')",1
"('time', ('India', u'Karnataka'), '2013-05-20')",1
"('service', ('India', u'West Bengal'), '2013-05-06')",1
"('one', ('India', u'Punjab'), '2013-01-21')",1
"('need', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('large', ('India', u'Goa'), '2013-01-21')",1
"('mining', ('India', u'Maharashtra'), '2013-02-11')",1
"('mumps', ('India', u'Kerala'), '2013-05-27')",1
"('ache', ('India', u'Chandigarh'), '2013-06-03')",1
"('zoom', ('India', u'Maharashtra'), '2013-02-11')",1
"('force', ('India', u'Maharashtra'), '2013-02-11')",1
"('achrekar', ('India', u'Karnataka'), '2013-04-22')",1
"('lake', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('ensure', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('village', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('govt', ('India', u'Karnataka'), '2013-04-22')",1
"('changing', ('India', u'Maharashtra'), '2013-02-11')",1
"('shirin', ('India', u'Karnataka'), '2013-05-27')",1
"('lead', ('India', u'West Bengal'), '2013-01-21')",1
"('cost', ('India', u'Punjab'), '2013-01-21')",1
"('linkage', ('India', u'Orissa'), '2013-04-22')",1
"('rise', ('India', u'Karnataka'), '2013-05-27')",1
"('conclude', ('India', u'Goa'), '2013-01-21')",1
"('private', ('India', u'Kerala'), '2013-05-06')",1
"('age', ('India', u'Orissa'), '2013-04-22')",1
"('take', ('India', u'Bihar'), '2013-05-20')",1
"('star', ('India', u'Goa'), '2013-01-21')",1
"('decline', ('India', u'Orissa'), '2013-04-22')",1
"('meanwhile', ('India', u'Kerala'), '2013-05-27')",1
"('insist', ('India', u'Karnataka'), '2013-06-10')",1
"('water', ('India', u'Kerala'), '2013-06-03')",3
"('place', ('India', u'Punjab'), '2013-06-10')",1
"('infant', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('monday', ('India', u'Maharashtra'), '2013-02-11')",1
"('though', ('India', u'Kerala'), '2013-06-03')",3
"('train', ('India', u'Orissa'), '2013-04-22')",1
"('inmate', ('India', u'Kerala'), '2013-05-06')",1
"('woman', ('India', u'Kerala'), '2013-06-10')",1
"('increase', ('India', u'Orissa'), '2013-04-22')",1
"('cancel', ('India', u'Karnataka'), '2013-06-10')",1
"('pattern', ('India', u'Kerala'), '2013-05-27')",1
"('know', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('past', ('India', u'Delhi'), '2013-05-20')",1
"('food', ('India', u'Kerala'), '2013-06-03')",1
"('disease', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('medical', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('sport', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('cbi', ('India', u'Maharashtra'), '2013-06-10')",1
"('year', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('release', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('slight', ('India', u'Goa'), '2013-04-01')",1
"('marg', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('health', ('India', u'Punjab'), '2013-04-08')",1
"('issue', ('India', u'Karnataka'), '2013-06-10')",1
"('criminal', ('India', u'Maharashtra'), '2013-02-11')",1
"('football', ('India', u'Karnataka'), '2013-06-10')",1
"('special', ('India', u'Karnataka'), '2013-06-10')",2
"('view', ('India', u'Kerala'), '2013-05-06')",1
"('tell', ('India', u'Delhi'), '2013-05-20')",1
"('ahmedabad', ('India', u'Gujarat'), '2013-06-10')",1
"('include', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('help', ('India', u'Madhya Pradesh'), '2013-06-03')",1
"('may', ('India', 'Kerala'), '2013-05-13')",1
"('cent', ('India', u'Orissa'), '2013-04-22')",1
"('test', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('effective', ('India', u'Goa'), '2013-04-01')",1
"('staff', ('India', u'Kerala'), '2013-05-06')",1
"('recent', ('India', u'Rajasthan'), '2013-04-22')",1
"('examinee', ('India', u'Goa'), '2013-01-21')",1
"('clean', ('India', u'Kerala'), '2013-06-03')",1
"('city', ('India', u'Chandigarh'), '2013-06-03')",1
"('delay', ('India', u'Karnataka'), '2013-06-10')",1
"('part', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('privacy', ('India', u'Maharashtra'), '2013-06-10')",1
"('email', ('India', u'Karnataka'), '2013-06-10')",1
"('weak', ('India', u'Karnataka'), '2013-06-10')",1
"('complaint', ('India', u'Delhi'), '2013-05-20')",1
"('film', ('India', u'Goa'), '2013-01-21')",1
"('sathyananth', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('part', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('property', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('say', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('serve', ('India', u'Bihar'), '2013-05-20')",1
"('precious', ('India', u'Karnataka'), '2013-05-20')",1
"('daredevil', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('david', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('saradha', ('India', u'Karnataka'), '2013-04-22')",1
"('worsen', ('India', u'Kerala'), '2013-05-27')",1
"('emailed', ('India', u'Orissa'), '2013-04-22')",1
"('regularly', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('deputy', ('India', u'Kerala'), '2013-05-27')",1
"('welfare', ('India', u'Karnataka'), '2013-06-03')",1
"('special', ('India', u'West Bengal'), '2013-05-06')",1
"('continue', ('India', u'Karnataka'), '2013-04-22')",1
"('pakistan', ('India', u'Kerala'), '2013-06-10')",1
"('fight', ('India', u'Karnataka'), '2013-04-22')",1
"('hyderabad', ('India', u'Karnataka'), '2013-06-10')",1
"('notice', ('India', u'Maharashtra'), '2013-02-11')",1
"('said', ('India', u'West Bengal'), '2013-01-21')",1
"('control', ('India', u'Maharashtra'), '2013-04-15')",1
"('evident', ('India', u'Karnataka'), '2013-05-20')",1
"('ashas', ('India', u'Orissa'), '2013-04-22')",1
"('provider', ('India', u'Karnataka'), '2013-05-27')",1
"('property', ('India', u'Gujarat'), '2013-06-10')",1
"('research', ('India', u'Kerala'), '2013-06-03')",1
"('total', ('India', u'Maharashtra'), '2013-06-10')",1
"('organize', ('India', u'Kerala'), '2013-05-13')",1
"('state', ('India', u'Goa'), '2013-04-01')",1
"('attack', ('India', u'Karnataka'), '2013-06-03')",1
"('garbage', ('India', u'Punjab'), '2013-06-10')",1
"('facility', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('program', ('India', u'Orissa'), '2013-04-22')",1
"('clean', ('India', u'Maharashtra'), '2013-02-11')",1
"('body', ('India', u'Maharashtra'), '2013-01-21')",1
"('source', ('India', u'Tamil Nadu'), '2013-04-22')",2
"('worst', ('India', 'Kerala'), '2013-05-13')",1
"('chance', ('India', u'Karnataka'), '2013-06-03')",1
"('damodaran', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('telangana', ('India', u'Karnataka'), '2013-06-10')",1
"('meanwhile', ('India', u'Karnataka'), '2013-05-27')",2
"('constituency', ('India', u'Kerala'), '2013-06-03')",1
"('number', ('India', u'Chandigarh'), '2013-06-03')",1
"('regular', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('battle', ('India', u'Karnataka'), '2013-06-10')",1
"('conduct', ('India', u'Karnataka'), '2013-06-10')",2
"('devi', ('India', u'Punjab'), '2013-04-08')",1
"('slum', ('India', u'Maharashtra'), '2013-05-20')",1
"('prosecutor', ('India', u'Maharashtra'), '2013-02-11')",1
"('comprise', ('India', u'Karnataka'), '2013-06-10')",1
"('health', ('India', u'Maharashtra'), '2013-04-15')",1
"('year', ('India', u'Punjab'), '2013-01-21')",1
"('medical', ('India', u'Rajasthan'), '2013-04-22')",1
"('finger', ('India', u'Kerala'), '2013-05-06')",1
"('good', ('India', u'Maharashtra'), '2013-06-10')",1
"('luca', ('India', u'Karnataka'), '2013-06-10')",1
"('recovery', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('test', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('another', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('local', ('India', u'Karnataka'), '2013-06-10')",1
"('parrikar', ('India', u'Karnataka'), '2013-06-10')",1
"('onset', ('India', u'Kerala'), '2013-06-03')",1
"('city', ('India', u'Maharashtra'), '2013-02-11')",2
"('local', ('India', u'Maharashtra'), '2013-04-15')",1
"('privacy', ('India', 'Kerala'), '2013-05-13')",1
"('last', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('place', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('deve', ('India', u'Karnataka'), '2013-05-20')",1
"('sensex', ('India', u'Karnataka'), '2013-06-10')",1
"('matter', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('dengue', ('India', u'West Bengal'), '2013-01-21')",1
"('rajasthan', ('India', u'Tamil Nadu'), '2013-04-22')",1
