Tuple,count
"('origin', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('search', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('location', ('India', u'Goa'), '2013-04-01')",1
"('body', ('India', u'Maharashtra'), '2013-01-21')",1
"('service', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('cause', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('force', ('India', u'Maharashtra'), '2013-02-11')",1
"('shinde', ('India', u'Punjab'), '2013-01-21')",1
"('geographic', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('history', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('available', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('reserve', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('warning', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('april', ('India', u'Maharashtra'), '2013-02-11')",1
"('healthcare', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('interest', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('force', ('India', u'Punjab'), '2013-01-21')",1
"('madurai', ('India', u'Tamil Nadu'), '2013-04-01')",1
"('step', ('India', u'Maharashtra'), '2013-04-15')",1
"('currently', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('senior', ('India', u'Maharashtra'), '2013-04-15')",1
"('starry', ('India', u'Maharashtra'), '2013-04-15')",1
"('authority', ('India', u'Maharashtra'), '2013-04-15')",1
"('soon', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('safe', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('public', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('society', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('state', ('India', u'Goa'), '2013-04-01')",1
"('malaria', ('India', u'Maharashtra'), '2013-04-15')",1
"('never', ('India', u'Maharashtra'), '2013-02-11')",1
"('quick', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('turn', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('hospital', ('India', u'Punjab'), '2013-01-21')",1
"('odisha', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('bite', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('role', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('cocoanut', ('India', u'Goa'), '2013-04-01')",1
"('village', ('India', u'Goa'), '2013-01-21')",1
"('cause', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('begin', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('zoom', ('India', u'Goa'), '2013-01-21')",1
"('advice', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('contract', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('biter', ('India', u'Maharashtra'), '2013-02-11')",1
"('positive', ('India', u'Maharashtra'), '2013-04-15')",1
"('migrant', ('India', u'Goa'), '2013-04-01')",1
"('fact', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('tropic', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('present', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('david', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('citizen', ('India', u'Maharashtra'), '2013-04-15')",1
"('water', ('India', u'Goa'), '2013-01-21')",1
"('write', ('India', u'Maharashtra'), '2013-02-11')",2
"('mention', ('India', u'West Bengal'), '2013-01-21')",1
"('gossip', ('India', u'Punjab'), '2013-04-08')",1
"('therapy', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('nurse', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('bother', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('yield', ('India', u'Maharashtra'), '2013-04-15')",1
"('require', ('India', u'Punjab'), '2013-01-21')",1
"('condition', ('India', u'Maharashtra'), '2013-01-21')",1
"('work', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('year', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('date', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('center', ('India', u'West Bengal'), '2013-01-21')",1
"('relate', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('menace', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('version', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('call', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('bacterial', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('delhi', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('city', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('incubation', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('mostly', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('docs', ('India', u'Maharashtra'), '2013-02-11')",1
"('area', ('India', u'Punjab'), '2013-01-21')",1
"('insecticide', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('vikas', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('title', ('India', u'West Bengal'), '2013-01-21')",1
"('storage', ('India', u'Maharashtra'), '2013-02-11')",1
"('use', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('active', ('India', u'Maharashtra'), '2013-04-15')",1
"('igi', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('bawa', ('India', u'Maharashtra'), '2013-02-11')",1
"('claim', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('gurdwara', ('India', u'Punjab'), '2013-01-21')",1
"('hepatitis', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('administrative', ('India', u'Maharashtra'), '2013-02-11')",1
"('acute', ('India', u'West Bengal'), '2013-01-21')",1
"('figure', ('India', u'West Bengal'), '2013-01-21')",1
"('life', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('note', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('hide', ('India', u'West Bengal'), '2013-01-21')",1
"('classic', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('atlantic', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('india', ('India', u'West Bengal'), '2013-01-21')",1
"('inflammation', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('village', ('India', u'Tamil Nadu'), '2013-04-01')",1
"('include', ('India', u'Maharashtra'), '2013-02-11')",2
"('fund', ('India', u'Punjab'), '2013-04-08')",1
"('minimize', ('India', u'Goa'), '2013-04-01')",1
"('nodal', ('India', u'Maharashtra'), '2013-02-11')",1
"('studio', ('India', u'Maharashtra'), '2013-04-15')",1
"('look', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('branch', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('beyond', ('India', u'West Bengal'), '2013-01-21')",1
"('record', ('India', u'West Bengal'), '2013-01-21')",1
"('padma', ('India', u'Goa'), '2013-01-21')",1
"('find', ('India', u'Maharashtra'), '2013-02-11')",1
"('use', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('hemorrhagic', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('worker', ('India', u'Punjab'), '2013-04-08')",1
"('inflammatory', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('garland', ('India', u'West Bengal'), '2013-01-21')",1
"('publish', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('city', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('respectively', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('health', ('India', u'Madhya Pradesh'), '2013-02-25')",2
"('chief', ('India', u'Punjab'), '2013-01-21')",1
"('noise', ('India', u'West Bengal'), '2013-01-21')",1
"('congress', ('India', u'Punjab'), '2013-01-21')",1
"('office', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('year', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('rampant', ('India', u'Maharashtra'), '2013-02-11')",1
"('functionary', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('allow', ('India', u'Maharashtra'), '2013-04-15')",1
"('collect', ('India', u'Punjab'), '2013-04-08')",1
"('coat', ('India', u'Maharashtra'), '2013-02-11')",1
"('prgrammes', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('hinduja', ('India', u'Maharashtra'), '2013-02-11')",1
"('killer', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('immigrant', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('daily', ('India', u'Maharashtra'), '2013-02-11')",1
"('rate', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('crucial', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('researcher', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('test', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('dayanand', ('India', u'Punjab'), '2013-01-21')",1
"('drain', ('India', u'Goa'), '2013-01-21')",1
"('nuptial', ('India', u'Punjab'), '2013-04-08')",1
"('number', ('India', u'Punjab'), '2013-01-21')",1
"('rear', ('India', u'Punjab'), '2013-01-21')",1
"('health', ('India', u'Maharashtra'), '2013-04-15')",1
"('ailment', ('India', u'Maharashtra'), '2013-02-11')",1
"('headley', ('India', u'West Bengal'), '2013-01-21')",1
"('zoo', ('India', u'Maharashtra'), '2013-02-11')",1
"('sikh', ('India', u'Punjab'), '2013-04-08')",1
"('number', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('realize', ('India', u'Maharashtra'), '2013-02-11')",1
"('entertainment', ('India', u'Punjab'), '2013-04-08')",1
"('new', ('India', u'Punjab'), '2013-04-08')",1
"('bill', ('India', u'Punjab'), '2013-04-08')",1
"('large', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('rife', ('India', u'Punjab'), '2013-04-08')",1
"('canadian', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('study', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('crest', ('India', u'West Bengal'), '2013-01-21')",1
"('use', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('compare', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('target', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('photo', ('India', u'Maharashtra'), '2013-01-21')",1
"('officer', ('India', u'Maharashtra'), '2013-04-15')",1
"('age', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('doctor', ('India', u'Punjab'), '2013-04-08')",1
"('crest', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('zuari', ('India', u'Goa'), '2013-01-21')",1
"('sundar', ('India', u'Maharashtra'), '2013-02-11')",1
"('rushdie', ('India', u'Punjab'), '2013-01-21')",1
"('terrorist', ('India', u'Maharashtra'), '2013-02-11')",1
"('bank', ('India', u'West Bengal'), '2013-01-21')",1
"('fruit', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('gang', ('India', u'Punjab'), '2013-01-21')",1
"('despite', ('India', u'Maharashtra'), '2013-02-11')",1
"('program', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('give', ('India', u'Maharashtra'), '2013-04-15')",1
"('various', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('succumb', ('India', u'Maharashtra'), '2013-04-15')",1
"('fumigate', ('India', u'Maharashtra'), '2013-04-15')",1
"('sure', ('India', u'Maharashtra'), '2013-02-11')",1
"('bhagyalaxmi', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('along', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('expert', ('India', u'Maharashtra'), '2013-04-15')",1
"('kill', ('India', u'Punjab'), '2013-04-08')",1
"('enzyme', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('fear', ('India', u'Maharashtra'), '2013-02-11')",1
"('situation', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('period', ('India', u'Punjab'), '2013-04-08')",1
"('previous', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('mirror', ('India', u'Maharashtra'), '2013-04-15')",1
"('material', ('India', u'Maharashtra'), '2013-02-11')",1
"('send', ('India', u'Punjab'), '2013-01-21')",1
"('field', ('India', u'Punjab'), '2013-01-21')",1
"('device', ('India', u'Maharashtra'), '2013-04-15')",1
"('exist', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('activity', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('statement', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('parliament', ('India', u'Maharashtra'), '2013-02-11')",1
"('collate', ('India', u'West Bengal'), '2013-01-21')",1
"('check', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('preterm', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('article', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('trawler', ('India', u'Goa'), '2013-01-21')",1
"('touch', ('India', u'Maharashtra'), '2013-02-11')",1
"('sitaaron', ('India', u'Maharashtra'), '2013-02-11')",1
"('ignorant', ('India', u'Maharashtra'), '2013-02-11')",1
"('report', ('India', u'Tamil Nadu'), '2013-04-01')",1
"('government', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('last', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('control', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('affected', ('India', u'Punjab'), '2013-01-21')",1
"('various', ('India', u'Maharashtra'), '2013-04-15')",2
"('continue', ('India', u'Maharashtra'), '2013-02-11')",2
"('constructed', ('India', u'Maharashtra'), '2013-04-15')",1
"('wildlife', ('India', u'West Bengal'), '2013-01-21')",1
"('alternate', ('India', u'Maharashtra'), '2013-02-11')",1
"('level', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('kanker', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('february', ('India', u'Maharashtra'), '2013-04-15')",1
"('pmc', ('India', u'Maharashtra'), '2013-01-21')",1
"('free', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('state', ('India', u'Maharashtra'), '2013-02-11')",1
"('plan', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('carrying', ('India', u'Maharashtra'), '2013-02-11')",1
"('contribute', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('maintain', ('India', u'Goa'), '2013-01-21')",1
"('alert', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('northwest', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('pradeep', ('India', u'Maharashtra'), '2013-02-11')",1
"('boost', ('India', u'Maharashtra'), '2013-02-11')",1
"('sharekhaan', ('India', u'Goa'), '2013-01-21')",1
"('regular', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('organ', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('attach', ('India', u'Maharashtra'), '2013-04-15')",1
"('study', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('approximately', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('mayur', ('India', u'Maharashtra'), '2013-02-11')",1
"('detail', ('India', u'Maharashtra'), '2013-02-11')",1
"('available', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('dramatic', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('tryptophan', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('control', ('India', u'Tamil Nadu'), '2013-04-01')",1
"('help', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('year', ('India', u'Madhya Pradesh'), '2013-02-25')",2
"('igp', ('India', u'Maharashtra'), '2013-02-11')",1
"('bucket', ('India', u'Maharashtra'), '2013-02-11')",1
"('manpower', ('India', u'West Bengal'), '2013-01-21')",1
"('march', ('India', u'Maharashtra'), '2013-04-15')",1
"('massive', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('force', ('India', u'Goa'), '2013-04-01')",1
"('back', ('India', u'Maharashtra'), '2013-01-21')",1
"('expect', ('India', u'Maharashtra'), '2013-04-15')",1
"('focus', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('official', ('India', u'Goa'), '2013-04-01')",1
"('different', ('India', u'Maharashtra'), '2013-01-21')",1
"('mark', ('India', u'Goa'), '2013-01-21')",1
"('several', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('biscuit', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('conduct', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('actor', ('India', u'Maharashtra'), '2013-04-15')",1
"('fill', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('analyze', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('report', ('India', u'Goa'), '2013-01-21')",1
"('hospital', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('rise', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('strong', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('startup', ('India', u'Maharashtra'), '2013-02-11')",1
"('research', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('presidency', ('India', u'Punjab'), '2013-04-08')",1
"('disturb', ('India', u'Maharashtra'), '2013-02-11')",1
"('continue', ('India', u'Maharashtra'), '2013-04-15')",1
"('old', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('mean', ('India', u'Maharashtra'), '2013-02-11')",1
"('however', ('India', u'Punjab'), '2013-04-08')",1
"('respiratory', ('India', u'Maharashtra'), '2013-01-21')",1
"('tourism', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('activity', ('India', u'Maharashtra'), '2013-02-11')",1
"('drink', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('helpless', ('India', u'Goa'), '2013-01-21')",1
"('incident', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('cover', ('India', u'Maharashtra'), '2013-02-11')",1
"('insecticide', ('India', u'Goa'), '2013-04-01')",1
"('party', ('India', u'Maharashtra'), '2013-01-21')",1
"('international', ('India', u'Maharashtra'), '2013-02-11')",1
"('typhoid', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('send', ('India', u'Maharashtra'), '2013-01-21')",1
"('medical', ('India', u'Maharashtra'), '2013-04-15')",1
"('newsline', ('India', u'Punjab'), '2013-01-21')",1
"('ann', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('range', ('India', u'West Bengal'), '2013-01-21')",1
"('due', ('India', u'Madhya Pradesh'), '2013-02-25')",2
"('girl', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('basis', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('form', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('spread', ('India', u'Tamil Nadu'), '2013-04-01')",1
"('get', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('nris', ('India', u'Punjab'), '2013-04-08')",1
"('physic', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('director', ('India', u'Punjab'), '2013-01-21')",1
"('roadblock', ('India', u'Maharashtra'), '2013-04-15')",1
"('chronic', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('mechanic', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('sabarmati', ('India', u'Maharashtra'), '2013-02-11')",1
"('willfully', ('India', u'Maharashtra'), '2013-02-11')",1
"('bring', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('sudan', ('India', u'Punjab'), '2013-04-08')",1
"('could', ('India', u'Maharashtra'), '2013-02-11')",1
"('sentence', ('India', u'Maharashtra'), '2013-02-11')",1
"('circulate', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('biotechnology', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('crest', ('India', u'Maharashtra'), '2013-02-11')",1
"('add', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('statement', ('India', u'Punjab'), '2013-04-08')",1
"('forest', ('India', u'West Bengal'), '2013-01-21')",1
"('laden', ('India', u'Maharashtra'), '2013-02-11')",1
"('quality', ('India', u'West Bengal'), '2013-01-21')",1
"('water', ('India', u'Maharashtra'), '2013-02-11')",2
"('state', ('India', u'Maharashtra'), '2013-01-21')",1
"('incidence', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('prayer', ('India', u'Punjab'), '2013-01-21')",1
"('reported', ('India', u'West Bengal'), '2013-01-21')",1
"('kolkata', ('India', u'West Bengal'), '2013-01-21')",1
"('maro', ('India', u'Maharashtra'), '2013-02-11')",1
"('raipur', ('India', u'Punjab'), '2013-01-21')",1
"('water', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('increase', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('glorify', ('India', u'Maharashtra'), '2013-02-11')",1
"('surveillance', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('reveal', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('say', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('india', ('India', u'Madhya Pradesh'), '2013-02-25')",2
"('due', ('India', u'Punjab'), '2013-01-21')",1
"('positive', ('India', u'Maharashtra'), '2013-02-11')",1
"('louis', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('courage', ('India', u'Maharashtra'), '2013-02-11')",1
"('case', ('India', u'West Bengal'), '2013-01-21')",1
"('erratic', ('India', u'Maharashtra'), '2013-01-21')",1
"('complicated', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('learn', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('rajesh', ('India', u'Punjab'), '2013-04-08')",1
"('computer', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('stanford', ('India', u'Goa'), '2013-04-01')",1
"('inspector', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('chair', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('consequently', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('anil', ('India', u'Maharashtra'), '2013-04-15')",1
"('would', ('India', u'Maharashtra'), '2013-04-15')",1
"('cop', ('India', u'Punjab'), '2013-04-08')",1
"('syndrome', ('India', u'Maharashtra'), '2013-01-21')",1
"('pull', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('mosquito', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('police', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('police', ('India', u'Goa'), '2013-01-21')",1
"('site', ('India', u'Maharashtra'), '2013-01-21')",1
"('claim', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('cbi', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('finding', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('site', ('India', u'Maharashtra'), '2013-02-11')",1
"('mister', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('alcohol', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('saini', ('India', u'Punjab'), '2013-04-08')",1
"('probable', ('India', u'Maharashtra'), '2013-02-11')",1
"('write', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('rise', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('awareness', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('alone', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('check', ('India', u'Maharashtra'), '2013-02-11')",1
"('adventure', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('west', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('suspected', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('contact', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('indian', ('India', u'Punjab'), '2013-04-08')",1
"('television', ('India', u'Punjab'), '2013-01-21')",1
"('adequately', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('maintain', ('India', u'Maharashtra'), '2013-02-11')",1
"('mind', ('India', u'Maharashtra'), '2013-02-11')",1
"('noida', ('India', u'Goa'), '2013-01-21')",1
"('apparently', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('track', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('service', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('cop', ('India', u'Punjab'), '2013-01-21')",1
"('lie', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('medical', ('India', u'West Bengal'), '2013-01-21')",1
"('blore', ('India', u'Maharashtra'), '2013-02-11')",1
"('rajiv', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('role', ('India', u'Punjab'), '2013-01-21')",1
"('news', ('India', u'Maharashtra'), '2013-01-21')",1
"('spokesperson', ('India', u'West Bengal'), '2013-01-21')",1
"('sufficient', ('India', u'Punjab'), '2013-04-08')",1
"('use', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('deserve', ('India', u'Maharashtra'), '2013-02-11')",1
"('discussion', ('India', u'Maharashtra'), '2013-02-11')",1
"('headmistress', ('India', u'Maharashtra'), '2013-01-21')",1
"('cerebral', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('owaisi', ('India', u'Punjab'), '2013-01-21')",1
"('august', ('India', u'Maharashtra'), '2013-01-21')",1
"('richness', ('India', u'Maharashtra'), '2013-02-11')",1
"('news', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('chandigarh', ('India', u'Punjab'), '2013-01-21')",1
"('unlike', ('India', u'Maharashtra'), '2013-02-11')",1
"('report', ('India', u'Maharashtra'), '2013-02-11')",3
"('seek', ('India', u'Goa'), '2013-01-21')",1
"('nicholl', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('jan', ('India', u'Punjab'), '2013-01-21')",1
"('issue', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('say', ('India', u'Goa'), '2013-04-01')",1
"('day', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('tourist', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('remember', ('India', u'Punjab'), '2013-01-21')",1
"('madam', ('India', u'Maharashtra'), '2013-02-11')",1
"('free', ('India', u'Maharashtra'), '2013-02-11')",1
"('tell', ('India', u'Maharashtra'), '2013-02-11')",1
"('flu', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('brethren', ('India', u'Maharashtra'), '2013-02-11')",1
"('measure', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('student', ('India', u'Punjab'), '2013-04-08')",1
"('unreported', ('India', u'Maharashtra'), '2013-04-15')",1
"('mosquito', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('incidence', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('research', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('brain', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('term', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('dimer', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('use', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('incomparable', ('India', u'Maharashtra'), '2013-02-11')",1
"('system', ('India', u'Maharashtra'), '2013-02-11')",1
"('oslo', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('yellow', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('technique', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('shop', ('India', u'Maharashtra'), '2013-02-11')",1
"('app', ('India', u'Maharashtra'), '2013-02-11')",1
"('osama', ('India', u'Maharashtra'), '2013-02-11')",1
"('certain', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('statement', ('India', u'Goa'), '2013-01-21')",1
"('zinc', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('basis', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('incident', ('India', u'Punjab'), '2013-04-08')",1
"('manager', ('India', u'Maharashtra'), '2013-04-15')",1
"('michigan', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('activity', ('India', u'Goa'), '2013-04-01')",1
"('many', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('organize', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('could', ('India', u'Goa'), '2013-01-21')",1
"('give', ('India', u'Maharashtra'), '2013-02-11')",1
"('kunda', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('book', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('expeditiously', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('data', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('concerned', ('India', u'Maharashtra'), '2013-02-11')",1
"('train', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('month', ('India', u'Maharashtra'), '2013-02-11')",3
